,Company,Model,Body Type,Trim Level,Engine Name,Engine Fuel Type,Engine Transmission,Engine Power,Engine Efficiency,Engine Emission,Price
199,Audi,Q3,5 door Estate,S Line,45 TFSI e S Tronic,Petrol/PlugIn Elec Hybrid,Automatic,245 bhp,N/A,,43435
200,Audi,Q3,5 door Estate,S Line,45 TFSI e S Tronic Comfort+Sound Pack,Petrol/PlugIn Elec Hybrid,Automatic,245 bhp,N/A,,44630
201,Audi,Q3,5 door Estate,Black Edition,35 TFSI,Petrol,Manual,150 bhp,42.2 mpg,,37350
202,Audi,Q3,5 door Estate,Black Edition,35 TFSI Comfort+Sound Pack,Petrol,Manual,150 bhp,41.5 mpg,,38545
203,Audi,Q3,5 door Estate,Black Edition,35 TFSI S Tronic,Petrol,Automatic,150 bhp,40.4 mpg,,38930
204,Audi,Q3,5 door Estate,Black Edition,35 TFSI S Tronic C+S Pack,Petrol,Automatic,150 bhp,40.4 mpg,,40125
205,Audi,Q3,5 door Estate,Black Edition,40 TFSI Quattro S Tronic,Petrol,Automatic,190 bhp,34.9 mpg,,41780
206,Audi,Q3,5 door Estate,Black Edition,40 TFSI Quattro S Tronic C+S,Petrol,Automatic,190 bhp,34.9 mpg,,42975
207,Audi,Q3,5 door Estate,Black Edition,45 TFSI 245 Quattro S Tronic,Petrol,Automatic,245 bhp,32.8 mpg,,44130
208,Audi,Q3,5 door Estate,Black Edition,45 TFSI 245 Quattro Black Edn S Tronic C+S,Petrol,Automatic,245 bhp,32.8 mpg,,45325
209,Audi,Q3,5 door Estate,Black Edition,45 TFSI e S Tronic C+S Pack,Petrol/PlugIn Elec Hybrid,Automatic,245 bhp,N/A,,45980
210,Audi,Q3,5 door Estate,Black Edition,45 TFSI e S Tronic,Petrol/PlugIn Elec Hybrid,Automatic,245 bhp,N/A,,44785
211,Audi,Q3,5 door Sportback,Sport,35 TFSI,Petrol,Manual,150 bhp,44.1 mpg,132 g/km,35015
212,Audi,Q3,5 door Sportback,Sport,35 TFSI S Tronic,Petrol,Automatic,150 bhp,42.8 mpg,135 g/km,36595
213,Audi,Q3,5 door Sportback,Sport,35 TFSI Comfort+Sound Pack,Petrol,Manual,150 bhp,44.1 mpg,132 g/km,36210
214,Audi,Q3,5 door Sportback,Sport,35 TFSI S Tronic Comfort+Sound Pack,Petrol,Automatic,150 bhp,42.8 mpg,135 g/km,37790
215,Audi,Q3,5 door Sportback,S Line,45 TFSI e S Tronic,Petrol/PlugIn Elec Hybrid,Automatic,245 bhp,N/A,,44585
216,Audi,Q3,5 door Sportback,S Line,45 TFSI e S Tronic Comfort+Sound Pack,Petrol/PlugIn Elec Hybrid,Automatic,245 bhp,N/A,,45780
217,Audi,Q3,5 door Sportback,S Line,35 TFSI,Petrol,Manual,150 bhp,42.2 mpg,134 g/km,37150
218,Audi,Q3,5 door Sportback,S Line,35 TFSI S Tronic,Petrol,Automatic,150 bhp,40.4 mpg,139 g/km,38730
219,Audi,Q3,5 door Sportback,S Line,35 TFSI Comfort+Sound Pack,Petrol,Manual,150 bhp,42.2 mpg,134 g/km,38345
220,Audi,Q3,5 door Sportback,S Line,35 TFSI S Tronic Comfort+Sound Pack,Petrol,Automatic,150 bhp,40.4 mpg,139 g/km,39925
221,Audi,Q3,5 door Sportback,S Line,40 TFSI Quattro S Tronic,Petrol,Automatic,190 bhp,34.9 mpg,,41580
222,Audi,Q3,5 door Sportback,S Line,40 TFSI Quattro S Tronic C+S Pack,Petrol,Automatic,190 bhp,34.9 mpg,,42775
223,Audi,Q3,5 door Sportback,S Line,45 TFSI 245 Quattro S Tronic,Petrol,Automatic,245 bhp,32.8 mpg,,43930
224,Audi,Q3,5 door Sportback,S Line,45 TFSI 245 Quattro S Tronic C+S Pack,Petrol,Automatic,245 bhp,32.8 mpg,,45125
225,Audi,Q3,5 door Sportback,Black Edition,45 TFSI e S Tronic,Petrol/PlugIn Elec Hybrid,Automatic,245 bhp,N/A,,45935
226,Audi,Q3,5 door Sportback,Black Edition,45 TFSI e S Tronic C+S Pack,Petrol/PlugIn Elec Hybrid,Automatic,245 bhp,N/A,,47130
227,Audi,Q3,5 door Sportback,Black Edition,35 TFSI,Petrol,Manual,150 bhp,42.2 mpg,,38500
228,Audi,Q3,5 door Sportback,Black Edition,35 TFSI S Tronic,Petrol,Automatic,150 bhp,40.9 mpg,,40080
229,Audi,Q3,5 door Sportback,Black Edition,35 TFSI Comfort+Sound Pack,Petrol,Manual,150 bhp,42.2 mpg,,39695
230,Audi,Q3,5 door Sportback,Black Edition,35 TFSI S Tronic C+S Pack,Petrol,Automatic,150 bhp,40.4 mpg,,41275
231,Audi,Q3,5 door Sportback,Black Edition,40 TFSI Quattro S Tronic,Petrol,Automatic,190 bhp,34.9 mpg,,42930
232,Audi,Q3,5 door Sportback,Black Edition,40 TFSI Quattro S Tronic C+S,Petrol,Automatic,190 bhp,34.9 mpg,,44125
233,Audi,Q3,5 door Sportback,Black Edition,45 TFSI 245 Quattro S Tronic,Petrol,Automatic,245 bhp,32.8 mpg,,45280
234,Audi,Q3,5 door Sportback,Black Edition,45 TFSI 245 Quattro Black Edn S Tronic C+S,Petrol,Automatic,245 bhp,32.8 mpg,,46475
235,Audi,Q3,5 door Diesel Estate,Sport,35 TDI S Tronic,Diesel,Automatic,150 bhp,56.5 mpg,124 g/km,37045
236,Audi,Q3,5 door Diesel Estate,Sport,35 TDI S Tronic Comfort+Sound Pack,Diesel,Automatic,150 bhp,56.5 mpg,124 g/km,38240
237,Audi,Q3,5 door Diesel Estate,S Line,35 TDI S Tronic,Diesel,Automatic,150 bhp,53.3 mpg,127 g/km,38845
238,Audi,Q3,5 door Diesel Estate,S Line,35 TDI S Tronic Comfort+Sound Pack,Diesel,Automatic,150 bhp,53.3 mpg,127 g/km,40040
239,Audi,Q3,5 door Diesel Estate,S Line,40 TDI 200 Quattro S Tronic,Diesel,Automatic,200 bhp,42.8 mpg,,41530
240,Audi,Q3,5 door Diesel Estate,S Line,40 TDI 200 Quattro S Tronic C+S Pack,Diesel,Automatic,200 bhp,42.8 mpg,,42725
241,Audi,Q3,5 door Diesel Estate,Black Edition,35 TDI S Tronic,Diesel,Automatic,150 bhp,53.3 mpg,,40195
242,Audi,Q3,5 door Diesel Estate,Black Edition,40 TDI 200 Quattro S Tronic,Diesel,Automatic,200 bhp,42.8 mpg,,42880
243,Audi,Q3,5 door Diesel Sportback,Sport,35 TDI S Tronic,Diesel,Automatic,150 bhp,55.4 mpg,124 g/km,38195
244,Audi,Q3,5 door Diesel Sportback,Sport,35 TDI S Tronic Comfort+Sound Pack,Diesel,Automatic,150 bhp,55.4 mpg,124 g/km,39390
245,Audi,Q3,5 door Diesel Sportback,S Line,35 TDI S Tronic,Diesel,Automatic,150 bhp,53.3 mpg,127 g/km,39995
246,Audi,Q3,5 door Diesel Sportback,S Line,35 TDI S Tronic Comfort+Sound Pack,Diesel,Automatic,150 bhp,53.3 mpg,127 g/km,41190
247,Audi,Q3,5 door Diesel Sportback,S Line,40 TDI 200 Quattro S Tronic,Diesel,Automatic,200 bhp,42.8 mpg,,42680
248,Audi,Q3,5 door Diesel Sportback,S Line,40 TDI 200 Quattro S Tronic C+S Pack,Diesel,Automatic,200 bhp,42.8 mpg,,43875
249,Audi,Q3,5 door Diesel Sportback,Black Edition,35 TDI S Tronic,Diesel,Automatic,150 bhp,53.3 mpg,,41345
250,Audi,Q3,5 door Diesel Sportback,Black Edition,40 TDI 200 Quattro S Tronic,Diesel,Automatic,200 bhp,42.8 mpg,,44030
251,Audi,A4,4 door Saloon,Technik,35 TFSI S Tronic,Petrol,Automatic,150 bhp,45.6 mpg,126 g/km,34555
252,Audi,A4,4 door Saloon,Technik,35 TFSI S Tronic Comfort+Sound,Petrol,Automatic,150 bhp,45.6 mpg,126 g/km,35950
253,Audi,A4,4 door Saloon,Technik,35 TDI S Tronic,Diesel,Automatic,163 bhp,58.9 mpg,98 g/km,37395
254,Audi,A4,4 door Saloon,Technik,35 TDI S Tronic Comfort+Sound,Diesel,Automatic,163 bhp,58.9 mpg,98 g/km,38790
255,Audi,A4,4 door Saloon,Sport Edition,35 TFSI S Tronic,Petrol,Automatic,150 bhp,44.8 mpg,,37100
256,Audi,A4,4 door Saloon,Sport Edition,35 TFSI S Tronic Comfort+Sound,Petrol,Automatic,150 bhp,44.8 mpg,,38495
257,Audi,A4,4 door Saloon,Sport Edition,40 TFSI 204 S Tronic,Petrol,Automatic,204 bhp,44.8 mpg,,38710
258,Audi,A4,4 door Saloon,Sport Edition,40 TFSI 204 S Tronic C+S,Petrol,Automatic,204 bhp,44.8 mpg,,40105
259,Audi,A4,4 door Saloon,Sport Edition,35 TDI S Tronic,Diesel,Automatic,163 bhp,58.9 mpg,,39940
260,Audi,A4,4 door Saloon,Sport Edition,35 TDI S Tronic Comfort+Sound,Diesel,Automatic,163 bhp,58.9 mpg,,41335
261,Audi,A4,4 door Saloon,Sport Edition,40 TDI 204 Quattro S Tronic,Diesel,Automatic,204 bhp,53.3 mpg,,42025
262,Audi,A4,4 door Saloon,Sport Edition,40 TDI 204 Quattro Sport Ed S Tronic C+S,Diesel,Automatic,204 bhp,53.3 mpg,,43420
263,Audi,A4,4 door Saloon,S Line,35 TFSI S Tronic,Petrol,Automatic,150 bhp,41.5 mpg,134 g/km,37640
264,Audi,A4,4 door Saloon,S Line,35 TFSI S Tronic Comfort+Sound,Petrol,Automatic,150 bhp,41.5 mpg,134 g/km,39035
265,Audi,A4,4 door Saloon,S Line,40 TFSI 204 S Tronic,Petrol,Automatic,204 bhp,41.5 mpg,,39250
266,Audi,A4,4 door Saloon,S Line,40 TFSI 204 S Tronic Comfort+Sound,Petrol,Automatic,204 bhp,41.5 mpg,,40645
267,Audi,A4,4 door Saloon,S Line,35 TDI S Tronic,Diesel,Automatic,163 bhp,54.3 mpg,106 g/km,40185
268,Audi,A4,4 door Saloon,S Line,35 TDI S Tronic Comfort+Sound,Diesel,Automatic,163 bhp,54.3 mpg,106 g/km,41580
269,Audi,A4,4 door Saloon,S Line,40 TDI 204 Quattro S Tronic,Diesel,Automatic,204 bhp,48.7 mpg,,42565
270,Audi,A4,4 door Saloon,S Line,40 TDI 204 Quattro S Tronic C+S,Diesel,Automatic,204 bhp,48.7 mpg,,43960
271,Audi,A4,4 door Saloon,Black Edition,35 TFSI S Tronic,Petrol,Automatic,150 bhp,41.5 mpg,134 g/km,39640
272,Audi,A4,4 door Saloon,Black Edition,35 TFSI S Tronic Comfort+Sound,Petrol,Automatic,150 bhp,40.9 mpg,134 g/km,41035
273,Audi,A4,4 door Saloon,Black Edition,40 TFSI 204 S Tronic,Petrol,Automatic,204 bhp,40.9 mpg,,41250
274,Audi,A4,4 door Saloon,Black Edition,40 TFSI 204 S Tronic C+S,Petrol,Automatic,204 bhp,40.9 mpg,,42645
275,Audi,A4,4 door Saloon,Black Edition,35 TDI S Tronic,Diesel,Automatic,163 bhp,53.3 mpg,106 g/km,42185
276,Audi,A4,4 door Saloon,Black Edition,35 TDI S Tronic Comfort+Sound,Diesel,Automatic,163 bhp,53.3 mpg,106 g/km,43580
277,Audi,A4,4 door Saloon,Black Edition,40 TDI 204 Quattro S Tronic,Diesel,Automatic,204 bhp,48.7 mpg,,44565
278,Audi,A4,4 door Saloon,Black Edition,40 TDI 204 Quattro Black Edn S Tronic C+S,Diesel,Automatic,204 bhp,48.7 mpg,,45960
279,Audi,A4,4 door Saloon,S4,S4 TDI 341 Quattro Tiptronic,Diesel,Automatic,341 bhp,39.8 mpg,,50180
280,Audi,A4,4 door Saloon,S4,S4 TDI 341 Quattro Tiptronic Comfort+sound,Diesel,Automatic,341 bhp,39.8 mpg,,51575
281,Audi,A4,4 door Saloon,S4 Black Edition,S4 TDI 341 Quattro Black Edition Tiptronic,Diesel,Automatic,341 bhp,39.8 mpg,,51680
282,Audi,A4,4 door Saloon,S4 Black Edition,S4 TDI 341 Quattro Black Ed Tiptronic C+S,Diesel,Automatic,341 bhp,39.8 mpg,,53075
283,Audi,A4,4 door Saloon,S4 Vorsprung,S4 TDI 341 Quattro Vorsprung Tiptronic,Diesel,Automatic,341 bhp,39.8 mpg,,59780
284,Audi,A4,5 door Estate,Technik,35 TFSI S Tronic,Petrol,Automatic,150 bhp,44.1 mpg,127 g/km,35955
285,Audi,A4,5 door Estate,Technik,35 TFSI S Tronic Comfort+Sound,Petrol,Automatic,150 bhp,44.1 mpg,127 g/km,37350
286,Audi,A4,5 door Estate,Technik,35 TDI S Tronic,Diesel,Automatic,163 bhp,57.6 mpg,100 g/km,38795
287,Audi,A4,5 door Estate,Technik,35 TDI S Tronic Comfort+Sound,Diesel,Automatic,163 bhp,57.6 mpg,100 g/km,40190
288,Audi,A4,5 door Estate,Sport Edition,35 TFSI S Tronic,Petrol,Automatic,150 bhp,43.5 mpg,,38500
289,Audi,A4,5 door Estate,Sport Edition,35 TFSI S Tronic Comfort+Sound,Petrol,Automatic,150 bhp,43.5 mpg,,39895
290,Audi,A4,5 door Estate,Sport Edition,40 TFSI 204 S Tronic,Petrol,Automatic,204 bhp,43.5 mpg,,40110
291,Audi,A4,5 door Estate,Sport Edition,40 TFSI 204 Sport Ed S Tronic C+S,Petrol,Automatic,204 bhp,43.5 mpg,,41505
292,Audi,A4,5 door Estate,Sport Edition,35 TDI S Tronic,Diesel,Automatic,163 bhp,56.5 mpg,,41380
293,Audi,A4,5 door Estate,Sport Edition,35 TDI S Tronic Comfort+Sound,Diesel,Automatic,163 bhp,56.5 mpg,,42775
294,Audi,A4,5 door Estate,Sport Edition,40 TDI 204 Quattro S Tronic,Diesel,Automatic,204 bhp,51.4 mpg,,43425
295,Audi,A4,5 door Estate,Sport Edition,40 TDI 204 Quattro Sport Ed S Tronic C+S,Diesel,Automatic,204 bhp,51.4 mpg,,44820
296,Audi,A4,5 door Estate,S Line,35 TFSI S Tronic,Petrol,Automatic,150 bhp,40.4 mpg,136 g/km,39040
297,Audi,A4,5 door Estate,S Line,35 TFSI S Tronic Comfort+Sound,Petrol,Automatic,150 bhp,40.4 mpg,136 g/km,40435
298,Audi,A4,5 door Estate,S Line,40 TFSI 204 S Tronic,Petrol,Automatic,204 bhp,40.4 mpg,,40650
299,Audi,A4,5 door Estate,S Line,40 TFSI 204 S Tronic Comfort+Sound,Petrol,Automatic,204 bhp,39.8 mpg,,42045
300,Audi,A4,5 door Estate,S Line,35 TDI S Tronic,Diesel,Automatic,163 bhp,52.3 mpg,108 g/km,41585
301,Audi,A4,5 door Estate,S Line,35 TDI S Tronic Comfort+Sound,Diesel,Automatic,163 bhp,52.3 mpg,108 g/km,42980
302,Audi,A4,5 door Estate,S Line,40 TDI 204 Quattro S Tronic,Diesel,Automatic,204 bhp,47.1 mpg,,43965
303,Audi,A4,5 door Estate,S Line,40 TDI 204 Quattro S Tronic C+S,Diesel,Automatic,204 bhp,47.1 mpg,,45360
304,Audi,A4,5 door Estate,Black Edition,35 TFSI S Tronic,Petrol,Automatic,150 bhp,40.4 mpg,136 g/km,41040
305,Audi,A4,5 door Estate,Black Edition,35 TFSI S Tronic Comfort+Sound,Petrol,Automatic,150 bhp,39.8 mpg,136 g/km,42435
306,Audi,A4,5 door Estate,Black Edition,40 TFSI 204 S Tronic,Petrol,Automatic,204 bhp,39.8 mpg,,42650
307,Audi,A4,5 door Estate,Black Edition,40 TFSI 204 S Tronic C+S,Petrol,Automatic,204 bhp,39.8 mpg,,44045
308,Audi,A4,5 door Estate,Black Edition,35 TDI S Tronic,Diesel,Automatic,163 bhp,52.3 mpg,108 g/km,43585
309,Audi,A4,5 door Estate,Black Edition,35 TDI S Tronic Comfort+Sound,Diesel,Automatic,163 bhp,52.3 mpg,108 g/km,44980
310,Audi,A4,5 door Estate,Black Edition,40 TDI 204 Quattro S Tronic,Diesel,Automatic,204 bhp,47.1 mpg,,45965
311,Audi,A4,5 door Estate,Black Edition,40 TDI 204 Quattro Black Edn S Tronic C+S,Diesel,Automatic,204 bhp,47.1 mpg,,47360
312,Audi,A4,5 door Estate,S4,S4 TDI 341 Quattro Tiptronic,Diesel,Automatic,341 bhp,38.7 mpg,,51580
313,Audi,A4,5 door Estate,S4,S4 TDI 341 Quattro Tiptronic Comfort+sound,Diesel,Automatic,341 bhp,38.7 mpg,,53425
314,Audi,A4,5 door Estate,S4 Black Edition,S4 TDI 341 Quattro Black Edition Tiptronic,Diesel,Automatic,341 bhp,38.7 mpg,,53530
315,Audi,A4,5 door Estate,S4 Black Edition,S4 TDI 341 Quattro Black Ed Tiptronic C+S,Diesel,Automatic,341 bhp,38.7 mpg,,54925
316,Audi,A4,5 door Estate,S4 Vorsprung,S4 TDI 341 Quattro Vorsprung Tiptronic,Diesel,Automatic,341 bhp,38.2 mpg,,61630
317,Audi,TT,2 door Coupe,Sport,40 TFSI S Tronic,Petrol,Automatic,197 bhp,42.2 mpg,154 g/km,35385
318,Audi,TT,2 door Coupe,Sport,40 TFSI S Tronic Tech Pack,Petrol,Automatic,197 bhp,42.2 mpg,154 g/km,36730
319,Audi,TT,2 door Coupe,Sport,45 TFSI Quattro S Tronic,Petrol,Automatic,245 bhp,35.3 mpg,174 g/km,40340
320,Audi,TT,2 door Coupe,Sport,45 TFSI Quattro S Tronic Tech Pack,Petrol,Automatic,245 bhp,35.3 mpg,174 g/km,41685
321,Audi,TT,2 door Coupe,Sport Edition,40 TFSI S Tronic,Petrol,Automatic,197 bhp,41.5 mpg,,36635
322,Audi,TT,2 door Coupe,Sport Edition,40 TFSI S Tronic Tech Pack,Petrol,Automatic,197 bhp,41.5 mpg,,37980
323,Audi,TT,2 door Coupe,Sport Edition,45 TFSI Quattro S Tronic,Petrol,Automatic,245 bhp,35.3 mpg,,41590
324,Audi,TT,2 door Coupe,Sport Edition,45 TFSI Quattro Sport Ed S Tronic Tech Pack,Petrol,Automatic,245 bhp,35.3 mpg,,42935
325,Audi,TT,2 door Coupe,S Line,40 TFSI S Tronic,Petrol,Automatic,197 bhp,41.5 mpg,155 g/km,37635
326,Audi,TT,2 door Coupe,S Line,40 TFSI S Tronic Tech Pack,Petrol,Automatic,197 bhp,41.5 mpg,155 g/km,38980
327,Audi,TT,2 door Coupe,S Line,45 TFSI Quattro S Tronic,Petrol,Automatic,245 bhp,35.3 mpg,175 g/km,42590
328,Audi,TT,2 door Coupe,S Line,45 TFSI Quattro S Tronic Tech Pack,Petrol,Automatic,245 bhp,35.3 mpg,175 g/km,43935
329,Audi,TT,2 door Coupe,Black Edition,40 TFSI S Tronic,Petrol,Automatic,197 bhp,41.5 mpg,157 g/km,39135
330,Audi,TT,2 door Coupe,Black Edition,40 TFSI S Tronic Tech Pack,Petrol,Automatic,197 bhp,41.5 mpg,157 g/km,40480
331,Audi,TT,2 door Coupe,Black Edition,45 TFSI Quattro S Tronic,Petrol,Automatic,245 bhp,34.9 mpg,177 g/km,44090
332,Audi,TT,2 door Coupe,Black Edition,45 TFSI Quattro S Tronic Tech,Petrol,Automatic,245 bhp,34.9 mpg,177 g/km,45435
333,Audi,TT,2 door Coupe,Vorsprung,40 TFSI S Tronic,Petrol,Automatic,197 bhp,40.9 mpg,158 g/km,45135
334,Audi,TT,2 door Coupe,Vorsprung,45 TFSI Quattro S Tronic,Petrol,Automatic,245 bhp,34.9 mpg,178 g/km,50090
335,Audi,TT,2 door Coupe,Vorsprung,TT RS TFSI Quattro S Tronic,Petrol,Automatic,400 bhp,31.7 mpg,203 g/km,70225
336,Audi,TT,2 door Coupe,TTS,50 TFSI 320 Quattro S Tronic,Petrol,Automatic,320 bhp,34 mpg,189 g/km,49150
337,Audi,TT,2 door Coupe,TTS,50 TFSI 320 Quattro S Tronic C+S,Petrol,Automatic,320 bhp,34 mpg,189 g/km,50645
338,Audi,TT,2 door Coupe,TTS Black Edition,50 TFSI 320 Quattro TTS Black Ed S Tronic,Petrol,Automatic,320 bhp,34 mpg,190 g/km,51350
339,Audi,TT,2 door Coupe,TTS Black Edition,50 TFSI 320 Quattro TTS Black Ed S TronicC+S,Petrol,Automatic,320 bhp,34 mpg,190 g/km,52845
340,Audi,TT,2 door Coupe,TTS Vorsprung,50 TFSI 320 Quattro S Tronic,Petrol,Automatic,320 bhp,33.6 mpg,191 g/km,57350
341,Audi,TT,2 door Coupe,Standard,TT RS TFSI Quattro S Tronic,Petrol,Automatic,400 bhp,31.7 mpg,202 g/km,60225
342,Audi,TT,2 door Coupe,Standard,TT RS TFSI Quattro S Tronic Comfort+Sound,Petrol,Automatic,400 bhp,31.7 mpg,202 g/km,61420
343,Audi,TT,2 door Coupe,Audi Sport Edition,TT RS TFSI Quattro Audi Sport Ed S Tronic,Petrol,Automatic,400 bhp,31.7 mpg,203 g/km,64225
344,Audi,TT,2 door Coupe,Audi Sport Edition,TT RS TFSI Quattro Audi Sport Ed S Tronic C+S,Petrol,Automatic,400 bhp,31.7 mpg,203 g/km,65420
345,Audi,TT,2 door Coupe,Iconic Edition,TT RS TFSI Quattro S Tronic,Petrol,Automatic,400 bhp,31 mpg,,87575
346,Audi,TT,2 door Convertible,Sport,40 TFSI S Tronic,Petrol,Automatic,197 bhp,40.9 mpg,159 g/km,37135
347,Audi,TT,2 door Convertible,Sport,40 TFSI S Tronic Tech Pack,Petrol,Automatic,197 bhp,40.9 mpg,159 g/km,38480
348,Audi,TT,2 door Convertible,Sport,45 TFSI Quattro S Tronic,Petrol,Automatic,245 bhp,34.4 mpg,179 g/km,42090
349,Audi,TT,2 door Convertible,Sport,45 TFSI Quattro S Tronic Tech Pack,Petrol,Automatic,245 bhp,34.4 mpg,179 g/km,43435
350,Audi,TT,2 door Convertible,Sport Edition,40 TFSI S Tronic,Petrol,Automatic,197 bhp,40.4 mpg,,38385
351,Audi,TT,2 door Convertible,Sport Edition,40 TFSI S Tronic Tech Pack,Petrol,Automatic,197 bhp,40.4 mpg,,39730
352,Audi,TT,2 door Convertible,Sport Edition,45 TFSI Quattro S Tronic,Petrol,Automatic,245 bhp,34 mpg,164 g/km,43340
353,Audi,TT,2 door Convertible,Sport Edition,45 TFSI Quattro Sport Ed S Tronic Tech Pack,Petrol,Automatic,245 bhp,34 mpg,164 g/km,44685
354,Audi,TT,2 door Convertible,S Line,40 TFSI S Tronic,Petrol,Automatic,197 bhp,40.4 mpg,161 g/km,39385
355,Audi,TT,2 door Convertible,S Line,40 TFSI S Tronic Tech Pack,Petrol,Automatic,197 bhp,40.4 mpg,161 g/km,40730
356,Audi,TT,2 door Convertible,S Line,45 TFSI Quattro S Tronic,Petrol,Automatic,245 bhp,34 mpg,181 g/km,44340
357,Audi,TT,2 door Convertible,S Line,45 TFSI Quattro S Tronic Tech Pack,Petrol,Automatic,245 bhp,34 mpg,181 g/km,45685
358,Audi,TT,2 door Convertible,Black Edition,40 TFSI S Tronic,Petrol,Automatic,197 bhp,40.4 mpg,163 g/km,40885
359,Audi,TT,2 door Convertible,Black Edition,40 TFSI S Tronic Tech Pack,Petrol,Automatic,197 bhp,40.4 mpg,163 g/km,42230
360,Audi,TT,2 door Convertible,Black Edition,45 TFSI Quattro S Tronic,Petrol,Automatic,245 bhp,34 mpg,189 g/km,45840
361,Audi,TT,2 door Convertible,Black Edition,45 TFSI Quattro S Tronic Tech,Petrol,Automatic,245 bhp,34 mpg,189 g/km,47185
362,Audi,TT,2 door Convertible,Vorsprung,40 TFSI S Tronic,Petrol,Automatic,197 bhp,40.4 mpg,163 g/km,46885
363,Audi,TT,2 door Convertible,Vorsprung,45 TFSI Quattro S Tronic,Petrol,Automatic,245 bhp,33.6 mpg,183 g/km,51840
364,Audi,TT,2 door Convertible,Vorsprung,TT RS TFSI Quattro S Tronic,Petrol,Automatic,400 bhp,30.7 mpg,210 g/km,71975
365,Audi,TT,2 door Convertible,TTS,50 TFSI 320 Quattro S Tronic,Petrol,Automatic,320 bhp,33.2 mpg,193 g/km,51350
366,Audi,TT,2 door Convertible,TTS,50 TFSI 320 Quattro S Tronic C+S,Petrol,Automatic,320 bhp,33.2 mpg,193 g/km,52845
367,Audi,TT,2 door Convertible,TTS Black Edition,50 TFSI 320 Quattro TTS Black Ed S Tronic,Petrol,Automatic,320 bhp,32.8 mpg,195 g/km,53550
368,Audi,TT,2 door Convertible,TTS Black Edition,50 TFSI 320 Quattro TTS Black Ed S TronicC+S,Petrol,Automatic,320 bhp,32.8 mpg,195 g/km,55045
369,Audi,TT,2 door Convertible,TTS Vorsprung,50 TFSI 320 Quattro S Tronic,Petrol,Automatic,320 bhp,32.8 mpg,196 g/km,59550
370,Audi,TT,2 door Convertible,Standard,TT RS TFSI Quattro S Tronic,Petrol,Automatic,400 bhp,30.7 mpg,208 g/km,61975
371,Audi,TT,2 door Convertible,Standard,TT RS TFSI Quattro S Tronic Comfort+Sound,Petrol,Automatic,400 bhp,30.7 mpg,208 g/km,63170
372,Audi,TT,2 door Convertible,Audi Sport Edition,TT RS TFSI Quattro Audi Sport Ed S Tronic,Petrol,Automatic,400 bhp,30.7 mpg,209 g/km,65975
373,Audi,TT,2 door Convertible,Audi Sport Edition,TT RS TFSI Quattro Audi Sport Ed S Tronic C+S,Petrol,Automatic,400 bhp,30.7 mpg,209 g/km,67170
374,Audi,A5,5 door Hatchback,Sport,35 TFSI S Tronic,Petrol,Automatic,150 bhp,44.8 mpg,,40535
375,Audi,A5,5 door Hatchback,Sport,35 TFSI S Tronic Comfort+Sound,Petrol,Automatic,150 bhp,44.8 mpg,,41930
376,Audi,A5,5 door Hatchback,Sport,35 TDI S Tronic,Diesel,Automatic,163 bhp,57.6 mpg,99 g/km,42860
377,Audi,A5,5 door Hatchback,Sport,35 TDI S Tronic Comfort+Sound,Diesel,Automatic,163 bhp,57.6 mpg,99 g/km,44255
378,Audi,A5,5 door Hatchback,S Line,35 TFSI S Tronic,Petrol,Automatic,150 bhp,42.2 mpg,,42870
379,Audi,A5,5 door Hatchback,S Line,35 TFSI S Tronic Comfort+Sound,Petrol,Automatic,150 bhp,41.5 mpg,,44265
380,Audi,A5,5 door Hatchback,S Line,40 TFSI 204 S Tronic,Petrol,Automatic,204 bhp,41.5 mpg,,44275
381,Audi,A5,5 door Hatchback,S Line,40 TFSI 204 S Tronic Comfort+Sound,Petrol,Automatic,204 bhp,41.5 mpg,,45670
382,Audi,A5,5 door Hatchback,S Line,45 TFSI 265 Quattro S Tronic,Petrol,Automatic,265 bhp,37.2 mpg,,51485
383,Audi,A5,5 door Hatchback,S Line,45 TFSI 265 Quattro S Tronic C+S,Petrol,Automatic,265 bhp,36.7 mpg,,52880
384,Audi,A5,5 door Hatchback,S Line,35 TDI S Tronic,Diesel,Automatic,163 bhp,54.3 mpg,107 g/km,44900
385,Audi,A5,5 door Hatchback,S Line,35 TDI S Tronic Comfort+Sound,Diesel,Automatic,163 bhp,54.3 mpg,107 g/km,46295
386,Audi,A5,5 door Hatchback,S Line,40 TDI 204 Quattro S Tronic,Diesel,Automatic,204 bhp,49.6 mpg,,47565
387,Audi,A5,5 door Hatchback,S Line,40 TDI 204 Quattro S Tronic C+S,Diesel,Automatic,204 bhp,49.6 mpg,,48960
388,Audi,A5,5 door Hatchback,Black Edition,35 TFSI S Tronic,Petrol,Automatic,150 bhp,40.9 mpg,,44620
389,Audi,A5,5 door Hatchback,Black Edition,35 TFSI S Tronic C+S,Petrol,Automatic,150 bhp,40.9 mpg,,46015
390,Audi,A5,5 door Hatchback,Black Edition,40 TFSI 204 S Tronic,Petrol,Automatic,204 bhp,40.9 mpg,,46025
391,Audi,A5,5 door Hatchback,Black Edition,40 TFSI 204 S Tronic C+S,Petrol,Automatic,204 bhp,40.9 mpg,,47420
392,Audi,A5,5 door Hatchback,Black Edition,45 TFSI 265 Quattro S Tronic,Petrol,Automatic,265 bhp,36.2 mpg,,53235
